parent_molecule_chembl_id,canonical_smiles,pchembl_value,source_target,source_pchembl,standard_type
CHEMBL2381889,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(C2(CO)CC2)cc1,3.0,P2Y1,6.75,DECOY_P2Y
CHEMBL2381888,COC(=O)C1(c2ccc(NC(=O)Nc3cccnc3Oc3ccccc3C(C)(C)C)cc2)CC1,3.0,P2Y1,8.15,DECOY_P2Y
CHEMBL2381887,COCC1(c2ccc(NC(=O)Nc3cccnc3Oc3ccccc3C(C)(C)C)cc2)CC1,3.0,P2Y1,7.75,DECOY_P2Y
CHEMBL2386498,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,3.0,P2Y1,6.70,DECOY_P2Y
CHEMBL2386496,B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O,3.0,P2Y1,6.02,DECOY_P2Y
CHEMBL2386495,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O,3.0,P2Y1,6.82,DECOY_P2Y
CHEMBL2386493,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)O,3.0,P2Y1,7.13,DECOY_P2Y
CHEMBL2386492,B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)O,3.0,P2Y1,6.22,DECOY_P2Y
CHEMBL3392138,B[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)O,3.0,P2Y1,8.15,DECOY_P2Y
CHEMBL2181939,[BH3-][P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)([O-])[O-].[Na+].[Na+].[Na+],3.0,P2Y1,6.52,DECOY_P2Y
CHEMBL437508,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,3.0,P2Y1,6.12,DECOY_P2Y
CHEMBL2393195,CCOC(=O)c1nnc(Nc2cccnc2Oc2ccccc2C(C)(C)C)s1,3.0,P2Y1,7.05,DECOY_P2Y
CHEMBL2393209,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nnc(-c2ccncc2)s1,3.0,P2Y1,6.56,DECOY_P2Y
CHEMBL2393208,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nnc(-c2cccnc2)s1,3.0,P2Y1,6.47,DECOY_P2Y
CHEMBL2393207,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nnc(-c2ccccn2)s1,3.0,P2Y1,7.68,DECOY_P2Y
CHEMBL2393206,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nnc(-c2ccc3ccccc3c2)s1,3.0,P2Y1,7.75,DECOY_P2Y
CHEMBL2393205,CN(C)Cc1cccc(-c2nnc(Nc3cccnc3Oc3ccccc3C(C)(C)C)s2)c1,3.0,P2Y1,6.17,DECOY_P2Y
CHEMBL2393204,CN(C)Cc1ccc(-c2nnc(Nc3cccnc3Oc3ccccc3C(C)(C)C)s2)cc1,3.0,P2Y1,6.60,DECOY_P2Y
CHEMBL2393203,CN(C)c1cccc(-c2nnc(Nc3cccnc3Oc3ccccc3C(C)(C)C)s2)c1,3.0,P2Y1,7.26,DECOY_P2Y
CHEMBL2393202,CN(C)c1ccc(-c2nnc(Nc3cccnc3Oc3ccccc3C(C)(C)C)s2)cc1,3.0,P2Y1,7.57,DECOY_P2Y
CHEMBL2393201,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nnc(-c2ccc(C(F)(F)F)cc2)s1,3.0,P2Y1,8.15,DECOY_P2Y
CHEMBL2393200,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nnc(-c2ccc(OC(F)(F)F)cc2)s1,3.0,P2Y1,8.00,DECOY_P2Y
CHEMBL2393198,CC(C)(C)c1ccccc1Oc1ncccc1Nc1cc(-c2ccccc2)[nH]n1,3.0,P2Y1,6.06,DECOY_P2Y
CHEMBL2393196,Cn1nc(Nc2cccnc2Oc2ccccc2C(C)(C)C)cc1-c1ccccc1,3.0,P2Y1,7.35,DECOY_P2Y
CHEMBL2393220,CC(C)(C)c1ccccc1Oc1ncccc1Nc1cc(-c2ccccc2)no1,3.0,P2Y1,7.64,DECOY_P2Y
CHEMBL2393219,CC(C)(C)c1ccccc1Oc1ncccc1Nc1cc(-c2ccccc2)on1,3.0,P2Y1,7.72,DECOY_P2Y
CHEMBL2393217,CC(C)(C)c1ccccc1Oc1ncccc1Nc1noc(-c2ccccc2)n1,3.0,P2Y1,6.39,DECOY_P2Y
CHEMBL2393216,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nnc(-c2ccccc2)o1,3.0,P2Y1,7.16,DECOY_P2Y
CHEMBL2393214,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(-c2ccccc2)ns1,3.0,P2Y1,7.60,DECOY_P2Y
CHEMBL2393213,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nnc(-c2ccccc2)s1,3.0,P2Y1,7.96,DECOY_P2Y
CHEMBL2393212,CC(C)(C)c1ccccc1Oc1ncccc1Nc1ncc(-c2ccccc2)o1,3.0,P2Y1,7.23,DECOY_P2Y
CHEMBL2393210,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccccc1,3.0,P2Y1,7.39,DECOY_P2Y
CHEMBL2390979,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(C(F)(F)F)cc1,3.0,P2Y1,7.82,DECOY_P2Y
CHEMBL2393211,CC(C)(C)c1ccccc1Oc1ncccc1Nc1ncc(-c2ccccc2)s1,3.0,P2Y1,7.82,DECOY_P2Y
CHEMBL2401864,CN(C)CC(C)(C)COc1cccc(-c2sc(Nc3cccnc3Oc3ccccc3C(C)(C)C)nc2C(F)(F)F)c1,3.0,P2Y1,7.92,DECOY_P2Y
CHEMBL2401863,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(F)(F)F)c(-c2cccc(O)c2)s1,3.0,P2Y1,6.71,DECOY_P2Y
CHEMBL2401862,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(F)(F)F)c(-c2ccccc2O)s1,3.0,P2Y1,6.36,DECOY_P2Y
CHEMBL2401861,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(F)(F)F)c(-c2ccc(C#N)cc2)s1,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL2401860,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(F)(F)F)c(-c2ccc(OC(F)(F)F)cc2)s1,3.0,P2Y1,7.92,DECOY_P2Y
CHEMBL2401859,COc1ccc(-c2sc(Nc3cccnc3Oc3ccccc3C(C)(C)C)nc2C(F)(F)F)cc1,3.0,P2Y1,8.10,DECOY_P2Y
CHEMBL2401858,COc1cccc(-c2sc(Nc3cccnc3Oc3ccccc3C(C)(C)C)nc2C(F)(F)F)c1,3.0,P2Y1,8.10,DECOY_P2Y
CHEMBL2401857,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(F)(F)F)c(-c2ccccc2F)s1,3.0,P2Y1,8.15,DECOY_P2Y
CHEMBL2401856,Cc1ccc(-c2sc(Nc3cccnc3Oc3ccccc3C(C)(C)C)nc2C(F)(F)F)cc1,3.0,P2Y1,8.10,DECOY_P2Y
CHEMBL2401855,Cc1ccccc1-c1sc(Nc2cccnc2Oc2ccccc2C(C)(C)C)nc1C(F)(F)F,3.0,P2Y1,7.96,DECOY_P2Y
CHEMBL2401805,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(F)(F)F)c(C#N)s1,3.0,P2Y1,7.68,DECOY_P2Y
CHEMBL2401853,Cc1noc(-c2sc(Nc3cccnc3Oc3ccccc3C(C)(C)C)nc2C(F)(F)F)n1,3.0,P2Y1,8.22,DECOY_P2Y
CHEMBL2401804,CCOC(=O)c1sc(Nc2cccnc2Oc2ccccc2C(C)(C)C)nc1C(F)(F)F,3.0,P2Y1,8.30,DECOY_P2Y
CHEMBL2401802,CN(C)C(=O)c1nc(Nc2cccnc2Oc2ccccc2C(C)(C)C)sc1-c1ccccc1,3.0,P2Y1,6.73,DECOY_P2Y
CHEMBL2401803,Cc1sc(Nc2cccnc2Oc2ccccc2C(C)(C)C)nc1C(F)(F)F,3.0,P2Y1,7.96,DECOY_P2Y
CHEMBL2401801,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(C)(C)CC(=O)O)c(-c2ccccc2)s1,3.0,P2Y1,6.68,DECOY_P2Y
CHEMBL2401800,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(F)(F)F)c(-c2ccccc2)s1,3.0,P2Y1,8.15,DECOY_P2Y
CHEMBL2401798,CCc1nc(Nc2cccnc2Oc2ccccc2C(C)(C)C)sc1-c1ccccc1,3.0,P2Y1,7.92,DECOY_P2Y
CHEMBL2401799,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(C)(C)C)c(-c2ccccc2)s1,3.0,P2Y1,7.51,DECOY_P2Y
CHEMBL3092615,CCCN1CCc2c(cccc2Oc2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)C1,3.0,P2Y1,6.21,DECOY_P2Y
CHEMBL3092617,CC(C)N1CCc2c(cccc2Oc2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)C1,3.0,P2Y1,6.25,DECOY_P2Y
CHEMBL3092621,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccnc1Oc1cccc2c1CCN(CCc1ccccc1)C2,3.0,P2Y1,6.54,DECOY_P2Y
CHEMBL3092625,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccnc1Oc1cccc2c1CCN(Cc1ccccc1O)C2,3.0,P2Y1,6.58,DECOY_P2Y
CHEMBL3092619,CC(C)(C)CCN1CCc2c(cccc2Oc2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)C1,3.0,P2Y1,6.72,DECOY_P2Y
CHEMBL3092632,CC(C)CN1CCC(c2ccccc2Oc2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,3.0,P2Y1,6.82,DECOY_P2Y
CHEMBL3092633,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccnc1Oc1ccccc1C1CCN(Cc2ccccc2)CC1,3.0,P2Y1,7.01,DECOY_P2Y
CHEMBL3092628,CC(C)CN1Cc2cccc(Oc3ncccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)c2C1,3.0,P2Y1,7.17,DECOY_P2Y
CHEMBL3092614,CC(C)CN1CCc2c(cccc2Oc2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)C1,3.0,P2Y1,7.22,DECOY_P2Y
CHEMBL3092629,CN1Cc2cccc(Oc3ncccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)c2C1C(C)(C)C,3.0,P2Y1,7.24,DECOY_P2Y
CHEMBL3092620,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccnc1Oc1cccc2c1CCN(Cc1ccccc1)C2,3.0,P2Y1,7.26,DECOY_P2Y
CHEMBL3091475,CC(C)(C)CN1Cc2cccc(Oc3ncccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)c2C1,3.0,P2Y1,7.54,DECOY_P2Y
CHEMBL3092631,CC(C)(C)CN1CCC(c2ccccc2Oc2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,3.0,P2Y1,7.80,DECOY_P2Y
CHEMBL3092613,CC(C)(C)CN1CCc2c(cccc2Oc2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)C1,3.0,P2Y1,7.96,DECOY_P2Y
CHEMBL3103623,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccnc1-c1cc2ccccc2[nH]1,3.0,P2Y1,6.64,DECOY_P2Y
CHEMBL3103624,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1-c1cc2ccccc2[nH]1,3.0,P2Y1,7.12,DECOY_P2Y
CHEMBL3103628,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CCCCc2ccccc21,3.0,P2Y1,6.08,DECOY_P2Y
CHEMBL3104632,CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,6.16,DECOY_P2Y
CHEMBL3105197,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccncc12,3.0,P2Y1,6.21,DECOY_P2Y
CHEMBL3105198,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ncccc12,3.0,P2Y1,6.30,DECOY_P2Y
CHEMBL3104629,COCCN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,6.41,DECOY_P2Y
CHEMBL3104633,CC(C)N1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,6.52,DECOY_P2Y
CHEMBL3104631,CC(C)NC(=O)N1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,6.70,DECOY_P2Y
CHEMBL3103633,CN1CCN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc21,3.0,P2Y1,7.03,DECOY_P2Y
CHEMBL3103631,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CCOc2ccccc21,3.0,P2Y1,7.19,DECOY_P2Y
CHEMBL3103632,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc2O1,3.0,P2Y1,7.41,DECOY_P2Y
CHEMBL3104625,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CC2(CCN(C(=O)OCc3ccccc3)CC2)c2ccccc21,3.0,P2Y1,7.44,DECOY_P2Y
CHEMBL3103629,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CCCc2ccccc21,3.0,P2Y1,7.44,DECOY_P2Y
CHEMBL3103630,CC1CCN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc21,3.0,P2Y1,7.53,DECOY_P2Y
CHEMBL3105196,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1cccnc12,3.0,P2Y1,7.54,DECOY_P2Y
CHEMBL3103634,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CC2(CC2)c2ccccc21,3.0,P2Y1,7.58,DECOY_P2Y
CHEMBL3104634,CC(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,7.68,DECOY_P2Y
CHEMBL3103626,CC1(C)CN(c2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc21,3.0,P2Y1,7.69,DECOY_P2Y
CHEMBL3104635,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CC2(CCN(Cc3ccccc3)CC2)c2ccccc21,3.0,P2Y1,7.73,DECOY_P2Y
CHEMBL3103627,CC1(C)CCN(c2ncccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc21,3.0,P2Y1,7.80,DECOY_P2Y
CHEMBL3104630,COC(=O)N1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,7.88,DECOY_P2Y
CHEMBL3105200,CC(C)(C)CN1CCCC2(C1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL3105195,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1cnccc12,3.0,P2Y1,7.94,DECOY_P2Y
CHEMBL3103635,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CC2(CCC2)c2ccccc21,3.0,P2Y1,7.98,DECOY_P2Y
CHEMBL3105199,CC(C)(C)CN1CCC2(CC1)CCN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,8.00,DECOY_P2Y
CHEMBL3103625,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc21,3.0,P2Y1,8.06,DECOY_P2Y
CHEMBL3102866,CC1(C)CCN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc21,3.0,P2Y1,8.14,DECOY_P2Y
CHEMBL3103636,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CC2(CCCC2)c2ccccc21,3.0,P2Y1,8.18,DECOY_P2Y
CHEMBL3104624,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1ccccc1N1CC2(CCCCC2)c2ccccc21,3.0,P2Y1,8.23,DECOY_P2Y
CHEMBL3105201,CC(C)(C)CN1CCC2(C1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,8.24,DECOY_P2Y
CHEMBL3104636,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,3.0,P2Y1,8.37,DECOY_P2Y
CHEMBL3263056,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)nc3s1)c1c(O)ccc(Cl)c12,3.0,P2Y1,8.10,DECOY_P2Y
CHEMBL3263057,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccccc3)s1)c1c(O)ccc(C(F)(F)F)c12,3.0,P2Y1,8.02,DECOY_P2Y
CHEMBL3263058,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nc(-c3ccccc3)ns1)c1c(O)ccc(Cl)c12,3.0,P2Y1,8.22,DECOY_P2Y
CHEMBL3263059,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccccc3)o1)c1c(O)ccc(Cl)c12,3.0,P2Y1,8.21,DECOY_P2Y
CHEMBL3263060,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1cc(-c3ccccc3)on1)c1c(O)ccc(Cl)c12,3.0,P2Y1,7.18,DECOY_P2Y
CHEMBL3263061,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nc(-c3ccccc3)cs1)c1c(O)ccc(Cl)c12,3.0,P2Y1,7.70,DECOY_P2Y
CHEMBL3263062,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1ncc(-c3ccccc3)s1)c1c(O)ccc(Cl)c12,3.0,P2Y1,7.77,DECOY_P2Y
CHEMBL3263063,Cc1ccc(-c2ccc(Nc3ccccc3N3CC4(CCN(CC(C)(C)C)CC4)c4c(Cl)ccc(O)c43)nc2)cc1,3.0,P2Y1,6.46,DECOY_P2Y
CHEMBL3263064,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1ccc(-c3ccccc3)nn1)c1c(O)ccc(Cl)c12,3.0,P2Y1,6.29,DECOY_P2Y
CHEMBL3263065,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1cnc(-c3ccccc3)cn1)c1c(O)ccc(Cl)c12,3.0,P2Y1,7.31,DECOY_P2Y
CHEMBL3263066,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(F)(F)F)cc3)s1)c1c(O)ccc(C(F)(F)F)c12,3.0,P2Y1,7.80,DECOY_P2Y
CHEMBL3263067,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(C)(C)C)cc3)s1)c1c(O)ccc(C(F)(F)F)c12,3.0,P2Y1,7.58,DECOY_P2Y
CHEMBL3263068,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(C(C)(C)C)cc3)s1)c1c(O)ccc(C#N)c12,3.0,P2Y1,8.01,DECOY_P2Y
CHEMBL3263069,COC(=O)c1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1Nc1nnc(-c2ccc(C(C)(C)C)cc2)s1,3.0,P2Y1,8.10,DECOY_P2Y
CHEMBL3263070,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(OC(F)(F)F)cc3)s1)c1c(O)ccc(F)c12,3.0,P2Y1,8.28,DECOY_P2Y
CHEMBL3263071,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(OC(F)(F)F)cc3)s1)c1c(O)ccc(Cl)c12,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL3263072,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccccc3Cl)s1)c1c(O)ccc(Cl)c12,3.0,P2Y1,7.55,DECOY_P2Y
CHEMBL3263073,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3cccc(Cl)c3)s1)c1c(O)ccc(Cl)c12,3.0,P2Y1,7.80,DECOY_P2Y
CHEMBL3263074,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3ccc(Cl)cc3)s1)c1c(O)ccc(Cl)c12,3.0,P2Y1,7.89,DECOY_P2Y
CHEMBL3263075,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nnc(-c3cnccn3)s1)c1c(O)ccc(Cl)c12,3.0,P2Y1,8.19,DECOY_P2Y
CHEMBL3263076,Cc1cc(-c2nnc(Nc3ccccc3N3CC4(CCN(CC(C)(C)C)CC4)c4c(Cl)ccc(O)c43)s2)n(C)n1,3.0,P2Y1,8.18,DECOY_P2Y
CHEMBL3287047,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)cccc12,3.0,P2Y1,8.40,DECOY_P2Y
CHEMBL3287040,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(Cl)cc3s1)c1c(O)ccc(Cl)c12,3.0,P2Y1,9.77,DECOY_P2Y
CHEMBL3287049,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1nc3ccc(F)cc3s1)c1c(O)ccc(Cl)c12,3.0,P2Y1,10.22,DECOY_P2Y
CHEMBL3287050,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1csc(Cl)n1)c1c(O)ccc(Cl)c12,3.0,P2Y1,10.52,DECOY_P2Y
CHEMBL3287051,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(C(F)(F)F)cc1)c1c(O)ccc(Cl)c12,3.0,P2Y1,10.10,DECOY_P2Y
CHEMBL3287052,COC(=O)c1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,3.0,P2Y1,9.82,DECOY_P2Y
CHEMBL3287041,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)ccc(C(F)(F)F)c12,3.0,P2Y1,9.85,DECOY_P2Y
CHEMBL3287042,CN(C)S(=O)(=O)c1ccc(O)c2c1C1(CCN(CC(C)(C)C)CC1)CN2c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,3.0,P2Y1,9.89,DECOY_P2Y
CHEMBL3287043,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)ccc(C#N)c12,3.0,P2Y1,10.40,DECOY_P2Y
CHEMBL3287044,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)ccc(Cl)c12,3.0,P2Y1,10.40,DECOY_P2Y
CHEMBL3287045,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1c(O)ccc(F)c12,3.0,P2Y1,9.43,DECOY_P2Y
CHEMBL3287046,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1cc(O)ccc12,3.0,P2Y1,8.34,DECOY_P2Y
CHEMBL3314287,CC1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)ccc(Cl)c21,3.0,P2Y1,9.85,DECOY_P2Y
CHEMBL3314288,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(Cl)c21,3.0,P2Y1,9.41,DECOY_P2Y
CHEMBL3314289,CC1(CC(F)(F)F)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(Cl)c21,3.0,P2Y1,8.71,DECOY_P2Y
CHEMBL3314290,CCOC(=O)C1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(Cl)c21,3.0,P2Y1,10.05,DECOY_P2Y
CHEMBL3314291,CCOC(=O)C1(C)CN(c2ccccc2NC(=O)Nc2nc3ccc(Cl)nc3s2)c2c(O)ccc(Cl)c21,3.0,P2Y1,10.30,DECOY_P2Y
CHEMBL3314295,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccccc3)c21,3.0,P2Y1,9.43,DECOY_P2Y
CHEMBL3314296,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccccc3F)c21,3.0,P2Y1,9.43,DECOY_P2Y
CHEMBL3314297,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3cccc(F)c3)c21,3.0,P2Y1,9.82,DECOY_P2Y
CHEMBL3314298,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(F)cc3)c21,3.0,P2Y1,9.48,DECOY_P2Y
CHEMBL3314299,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(Cl)cc3)c21,3.0,P2Y1,9.89,DECOY_P2Y
CHEMBL3314300,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(C(F)(F)F)cc3)c21,3.0,P2Y1,8.82,DECOY_P2Y
CHEMBL3314301,CC1(C)CN(c2ccccc2NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2c(O)ccc(-c3ccc(F)cc3F)c21,3.0,P2Y1,9.28,DECOY_P2Y
